# GT5 paint colour database (id, category, maker, name)
# Source: t_colour table from the GT5 Garage Editor 1.3.1 colour database
# (community dump, gt5GarageEditor project). Categories: 0=Solid 1=Metallic 2=Pearl 3=Iridescent 4=Matte 5=Chrome
# Regenerated from the game's PAINT_COLOR_INFO table (specdb GT5_JP3010, game v2.11) - all 3408 rows included.
# Category 99 = rows present in the game paint table that are not obtainable paint chips (hidden / two-tone / placeholder entries).
# Rows with no label in the game data use their internal ID label (maker+id, e.g. "polyphony3138") as the name.
3381	99	mini	Cosmic Blue/White stripes
3092	1	holden	Cosmo Metallic
3098	2	holden	Cosmo Mica
724	1	lexus	Cosmo Silver
1426	1	toyota	Cosmo Silver
440	1	mini	Cosmos Black Metallic
1423	1	tvr	Cosmos Blue Metallic
1317	1	pontiac	Cosmos Purple Metallic
432	1	bmw	Cosmosschwarz Metallic
881	0	jaguar	Cotswold Blue
392	0	nissan	Cranberry Red
1698	0	chevrolet	Cranberry Red
294	2	nissan	Cranberry Red Pearl
1829	2	honda	Cranberry Red Pearl
2668	0	dodge	Cream
2908	0	jaguar	Cream
1148	0	honda	Creta White
1628	2	nissan	Crimson Red (3P)
1591	2	honda	Crystal Black Pearl
3320	2	toyota	Crystal Black Silica
3400	2	subaru	Crystal Black Silica
877	1	mazda	Crystal Blue Metallic
1779	1	audi	Crystal Blue Metallic
1401	0	mercedes	Crystal Galaxit Black
679	1	mercedes	Crystal Galaxit Silver
1031	1	lexus	Crystal Gold
875	1	mercedes	Crystal Laurit Silver
3341	1	mini	Crystal Silver
3373	99	mini	Crystal Silver/Black stripes
1704	3	tvr	Crystal Topaz Pearlescent
2	0	nissan	Crystal White
104	0	nissan	Crystal White
1086	0	mazda	Crystal White
1659	0	mazda	Crystal White
1463	2	mazda	Crystal White Pearl Mica
123	1	nissan	Crystalblue Metallic
97	1	mercedes	Cubanitsilber
848	1	mercedes	Cubanitsilber metallic
475	0	mercury	Cumberland Beige
262	0	plymouth	Curious Yellow
920	1	chevrolet	Cyber Gray Metallic
1034	1	chevrolet	Cyber Gray Metallic
3407	1	chevrolet	Cyber Gray Metallic
1039	99	chevrolet	Cyber Gray Metallic White Hood and Hockey Stripe
1038	99	chevrolet	Cyber Gray Metallic White Stripe
1827	1	volkswagen	Cybergreen Metallic
591	0	mazda	Cyberia Blue
1914	1	mercedes	Cypress Green
1266	2	vauxhall	Cypress Green Pearl
1854	2	honda	Cypress Green Pearl
884	1	suzuki	Cyprus Blue Metallic
1448	1	audi	Dakarbeige Metallic
2608	0	bmw	Dakargelb
1121	0	mitsubishi	Dandelion Yellow
2720	0	ac	Dark Blue
2938	0	volvo	Dark Blue
2030	2	nissan	Dark Blue (P)
398	1	dodge	Dark Blue Metallic
459	2	toms	Dark Blue Mica
664	2	toyota	Dark Blue Mica
994	2	toyota	Dark Blue Mica
1166	2	toyota	Dark Blue Mica
1396	2	lexus	Dark Blue Mica
1667	2	mitsubishi	Dark Blue Mica
1960	2	lexus	Dark Blue Mica
2155	2	toyota	Dark Blue Mica
646	1	lexus	Dark Blue Mica Metallic
1244	1	toyota	Dark Blue Mica Metallic
1367	1	daihatsu	Dark Blue Mica Metallic
1407	1	scion	Dark Blue Mica Metallic
1647	1	toyota	Dark Blue Mica Metallic
105	2	nissan	Dark Blue Pearl
228	2	nissan	Dark Blue Pearl
1514	2	volvo	Dark Blue Pearl
1804	2	mitsubishi	Dark Blue Pearl
119	1	toyota	Dark Bluish Gray Metallic
686	1	lexus	Dark Bluish Gray Metallic
400	1	dodge	Dark Bronze Metallic
652	1	dodge	Dark Burnt Orange Metallic
404	1	dodge	Dark Gold Metallic
2350	0	nissan	Dark Gray
805	1	subaru	Dark Gray Metallic
1326	1	toyota	Dark Gray Metallic
1942	1	dodge	Dark Gray Metallic
3322	1	toyota	Dark Gray Metallic
3402	1	subaru	Dark Gray Metallic
1397	2	lexus	Dark Gray Mica
416	1	toyota	Dark Gray Mica Metallic
874	1	toyota	Dark Gray Mica Metallic
1369	1	toyota	Dark Gray Mica Metallic
1948	1	lexus	Dark Gray Mica Metallic
457	2	nissan	Dark Gray Pearl
785	2	nissan	Dark Gray Pearl
1732	1	nissan	Dark Gray Pearl Metallic
2893	1	nissan	Dark Green
1063	99	ford	Dark Green Metallic
1140	99	toyota	Dark Green Metallic
1256	1	nissan	Dark Green Metallic
1270	1	dodge	Dark Green Metallic
1959	1	lexus	Dark Green Metallic
452	2	toyota	Dark Green Mica
612	2	daihatsu	Dark Green Mica
662	2	lexus	Dark Green Mica
665	2	toyota	Dark Green Mica
689	2	lexus	Dark Green Mica
1384	2	lexus	Dark Green Mica
1702	2	toyota	Dark Green Mica
1781	2	toyota	Dark Green Mica
1468	1	nissan	Dark Metal Gray (M)
1044	1	honda	Dark Pewter Metallic
160	2	toyota	Dark Purple Mica
2935	0	volvo	Dark Red
683	1	chevrolet	Dark Red Metallic
1978	2	toyota	Dark Red Mica
1179	1	toyota	Dark Red Mica Metallic
226	2	nissan	Dark Red Pearl
1917	0	ford	Dark Shadow Gray Clearcoat
24	1	mini	Dark Silver Metallic
274	1	mini	Dark Silver Metallic
1272	1	dodge	Dark Tan Metallic
1088	1	suzuki	Dark Turquoise Green Metallic
2073	2	volvo	Dawn Blue Pearl
633	1	chevrolet	Daytona Blue Metallic
178	1	nissan	Daytona Blue Pearl Metallic
1745	2	audi	Daytona Gray Pearl Effect
300	0	chevrolet	Daytona Yellow
1535	2	audi	Daytonagrau Perleffekt
1452	99	audi	Daytonagrau Perleffekt/Quarzgrau Metallic
2897	0	renault	Deep Black
3318	2	volkswagen	Deep Black Perleffekt
2937	0	volvo	Deep Blue
1297	2	mitsubishi	Deep Blue Pearl
2050	1	honda	Deep Burgundy Metallic
1370	1	plymouth	Deep Burnt Orange Metallic
641	2	chrysler	Deep Cranberry Pearl
335	2	audi	Deep Green Pearl Effect
1998	1	chrysler	Deep Lava Red Metallic
48	2	nissan	Deep Marine Blue Pearl
786	2	nissan	Deep Marine Blue(P)
709	2	dodge	Deep Molten Red Pearl Coat
366	1	toyota	Deep Olive Metallic
110	1	mitsubishi	Deep Pink Metallic
1801	1	daihatsu	Deep Purple Crystal  Metallic
713	1	nissan	Deep Purple Metallic
1155	1	lotus	Deep Purple Metallic
1455	1	lotus	Deep Purple Metallic
946	99	bugatti	Deep Red M / Chocolate M
1550	2	subaru	Deep Red Mica
1183	2	volkswagen	Deepblue Perleffekt
0	99	polyphony	DefaultColor
771	1	audi	Delfingrau Metallic
2694	0	triumph	Delft
1278	0	opel	Delphingrau
245	2	audi	Denim Blue Pearl Effect
2082	1	astonmartin	Derwent Green
85	1	honda	Desert Mist Metallic
1310	1	infiniti	Desert Platinum
163	1	chevrolet	Desert Sand Metallic
445	1	acura	Desert Silver Metallic
2103	2	mercedes	designo magno alanitgrau
2102	2	mercedes	designo mysticweiss 2
3090	0	holden	Devil
2569	1	caterham	Diablo Red
678	1	volkswagen	Diamantsilber
811	2	nissan	Diamond Black (P)
1412	2	volkswagen	Diamond Black Perleffekt
28	1	infiniti	Diamond Graphite
1966	1	infiniti	Diamond Graphite Metallic
40	1	nismo	Diamond Silver Metallic
542	1	audi	Diamond Silver Metallic
1136	1	nissan	Diamond Silver Metallic
756	0	mitsubishi	Diamond White
430	1	dodge	Dk Gunmetal metallic
2660	99	dmc	dmc2660
2341	99	dodge	dodge2341
2633	99	dodge	dodge2633
968	2	audi	Dolomite Grey Pearl Effect
1236	1	audi	Dolphin Gray Metallic
1276	2	vauxhall	Dolphin Grey Pearl
2356	99	dome	dome2356
453	0	mazda	Dover White
1360	0	chevrolet	Dover White
1529	0	mg_mini	Dover White
1670	2	mitsubishi	Dover White Pearl
2541	1	mercedes	Dunkelblau
1920	1	chevrolet	Dusk Blue Metallic
2928	0	jaguar	Ebony
1766	0	hyundai	Ebony Black
271	99	audi	Ebony Black Pearl Effect
325	2	audi	Ebony Black Pearl Effect
3310	1	mini	Eclipse Grey Metallic
1561	2	mitsubishi	Eisen Gray Pearl
2088	1	audi	Eissilber Metallic
775	99	audi	Eissilber Metallic/Apollosilber Metallic
777	99	audi	Eissilber Metallic/Carbon Sigma
964	2	audi	Elder Berry Pearl Effect
1020	1	tesla_motors	Electric Blue
277	1	mini	Electric Blue Metallic
744	1	mercedes	Electric Green
795	0	ford	Electric Orange
903	1	volvo	Electric Silver Metallic
1352	0	honda	Elephant Gray
2856	0	mercedes	Elfenbein
2337	1	hyundai	Elm Green
831	1	astonmartin	Elusive Blue
2558	0	mercedes	Ember Red
2646	0	chevrolet	Ember Red
3358	1	astonmartin	Emerald Green
1365	1	daihatsu	Emerald Green Metallic
1832	1	jaguar	Emerald Metallic
499	2	mazda	Emerald Mica
2684	2	pontiac	Envy
2626	0	callaway	Enzia Blau
556	0	honda	Epoch White
1377	0	chevrolet	Ermine White
1337	1	caterham	Estoril Blue
1679	2	honda	Estoril Turquoise Pearl
1825	1	bmw	Estorilblau Metallic
1660	2	honda	Eternal Blue Pearl
200	0	mazda	Eternal Gray
1340	0	mitsubishi	Etna Yellow
1819	2	vauxhall	Europa Blue Pearl
2466	2	opel	Europablau
1207	1	plymouth	Evening Blue Metallic
1125	0	mitsubishi	Everest Blue
1845	1	honda	Everglade Green Metallic
2470	0	bmw	Evergreen
1842	2	mazda	Evolution Orange Mica
1467	1	lexus	Exceed Blue Metallic
870	99	ferrari	F2008_Rosso
524	0	volkswagen	Fantasiagrün
1160	1	chevrolet	Fathom Blue Metallic
1760	1	chevrolet	Fathom Green Metallic
2518	1	mercury	Fawn
465	1	jensen	Fawn Metallic
960	0	subaru	Feather White
1600	99	ferrari	ferrari1600
2824	99	ferrari	ferrari2824
2825	99	ferrari	ferrari2825
2826	99	ferrari	ferrari2826
2827	99	ferrari	ferrari2827
3042	99	ferrari	ferrari3042
3079	99	ferrari	ferrari3079
137	0	honda	Festival Red
2609	0	mercedes	Feueropal
2951	0	mercedes	Feueropal
2047	0	mercedes	Feuerwehrrot
253	0	opel	Fiftiesgrün
1078	99	bmw	Fire Black
3359	0	astonmartin	Fire Red
3394	0	scion	Firestorm
2763	0	mercedes	Firnweiß
2242	0	nissan	Flame Red
2324	0	mini	Flame Red
2331	0	dodge	Flame Red
2445	0	vauxhall	Flame Red
2454	0	vauxhall	Flame Red
2499	0	honda	Flame Red
1783	2	acura	Flamenco Pearl Black
480	1	nissan	Flare Red Pearl Metallic
2738	0	suzuki	Flash Red
3005	1	toyota	Flash Red
2553	0	volkswagen	Flashrot
1633	1	honda	Flint Black Metallic
2540	1	mercedes	Flintgrau
1435	2	tvr	Flip Flop Yellow
3353	0	volkswagen	Fontana Gray
1589	99	ford	ford1589
2156	99	ford	ford2156
2194	99	ford	ford2194
2231	99	ford	ford2231
2232	99	ford	ford2232
2388	99	ford	ford2388
2583	99	ford	ford2583
2584	99	ford	ford2584
2731	99	ford	ford2731
2733	99	ford	ford2733
2832	99	ford	ford2832
2900	99	ford	ford2900
2917	99	ford	ford2917
2918	99	ford	ford2918
2950	99	ford	ford2950
3185	99	ford	ford3185
1699	1	chevrolet	Forest Green Metallic
1741	0	plymouth	Formal Black
1504	3	tvr	Formula Chameleon Green
131	0	honda	Formula Red
1300	0	acura	Formula Red
501	2	tvr	Formula Red Pearl
797	1	nissan	Fountain Blue (PM)
2964	0	mg_mini	Frame Red
72	2	suzuki	Frankfurt Gray Pearl
2133	0	lexus	Frash Green
368	0	mitsubishi	French Blue
673	0	triumph	French Blue
1907	0	lotus	French Blue
2969	0	subaru	Fresh Blue
1141	1	nissan	Fresh Olive Metallic
1566	1	jaguar	Frost Blue Metallic
42	0	honda	Frost White
1371	1	plymouth	Frosted Teal Metallic
2278	0	pontiac	Frosty
1717	1	nissan	Frosty Gold Metallic
2222	0	mitsubishi	Fuji White
168	0	mazda	Fuoco Giallo
3048	0	tesla_motors	Fusion Red
1883	1	honda	Galapagos Green Metallic
3321	2	toyota	Galaxy Blue Silica
3401	2	subaru	Galaxy Blue Silica
2002	2	mazda	Galaxy Gray Mica
1348	1	mitsubishi	Galaxy Silver
328	2	mitsubishi	Galaxy White Pearl
2067	2	mitsubishi	Galaxy White Pearl
488	1	infiniti	Garnet Fire
2629	0	chevrolet	Garnet Red
496	2	mazda	Garnet Red Mica
2076	2	subaru	Garnet Red Pearl
198	99	mazda	Garnet Red/Pastel Gray
2462	0	opel	Gelb
838	1	astonmartin	Ghillies Green
995	0	lamborghini	Giallo Evros
2843	0	ferrari	Giallo Fly
223	0	fiat	Giallo Ginestra
910	0	fiat	Giallo Ginestra
977	0	lamborghini	Giallo Halys
16	0	ferrari	Giallo Modena
1569	0	ferrari	Giallo Modena
1023	0	lamborghini	Giallo Orion
693	0	fiat	Giallo Positano
2081	0	lamborghini	GIALLO SOLE
1965	0	fiat	Giallo Tufa
1299	1	alfaromeo	Giallozoe metallizzato
2710	99	gillet	gillet2710
3360	2	astonmartin	Glacial Blue
263	1	plymouth	Glacial Blue Metallic
473	0	mercury	Glacier Blue
3087	0	tesla_motors	Glacier Blue
1089	1	lotus	Glacier Blue Metallic
1361	1	chevrolet	Glacier Blue Metallic
2097	2	audi	Glacier Blue Pearl Effect
726	1	mazda	Glacier Silver Metallic
410	0	vauxhall	Glacier White
1873	0	mercedes	Glacier White
2926	0	audi	Glutorange
2665	0	dodge	Go Mango
2276	0	chevrolet	Gobi Beige
1332	1	audi	Gobi Metallic
2469	0	dodge	Gold
2191	5	polyphony	Gold Chrome
1208	1	plymouth	Gold Leaf Metallic
67	1	honda	Gold Metallic
555	1	nissan	Gold Metallic
666	1	toyota	Gold Metallic
1274	1	dodge	Gold Metallic
1405	1	lexus	Gold Metallic
2844	1	ferrari	Gold Poly
435	1	infiniti	Golden Sand Pearl Metallic
411	0	honda	Golden Yellow
825	0	astonmartin	Goodwood Green
1746	2	audi	Goodwood Green Pearl Effect
1771	2	audi	Goodwood Green Pearl Effect
656	1	honda	Gothic Gray Metallic
841	1	ferrari	Gr. Argento
2154	99	ford	Grabber Blue
1599	99	ford	Grabber Green Metallic
1598	99	ford	Grabber Lime
2153	99	ford	Grabber Yellow
696	2	mazda	Grace Green Mica
355	1	mitsubishi	Grace Silver
933	2	subaru	Gran Blue Mica
2085	0	mazda	Gran Turismo Black
3161	1	mercedes	Gran Turismo blau
2087	1	mazda	Gran Turismo Blue Metallic
2086	2	mazda	Gran Turismo Champagne Gold
936	1	mazda	Gran Turismo Green Metallic
934	1	mazda	Gran Turismo Gun Metal Gray
935	0	mazda	Gran Turismo Red
938	1	mazda	Gran Turismo Red Metallic
1531	1	mazda	Gran Turismo Silver
1533	0	mazda	Gran Turismo White
937	2	mazda	Gran Turismo White Pearl
1532	0	mazda	Gran Turismo Yellow
1267	2	honda	Granada Black Pearl
773	2	audi	Granatrot Perleffekt
1522	0	nissan	Grand Prix Maroon
130	0	honda	Grand Prix Red
912	0	nissan	Grand Prix Red
180	0	amuse	Grand Prix White
1108	0	honda	Grand Prix White
1301	0	acura	Grand Prix White
1523	0	nissan	Grand Prix White
1823	1	ford	Graphit-Grau Metallic
1164	1	honda	Graphite Gray Metallic
791	0	dodge	Graphite Grey
1075	99	bmw	Graphite Grey
2053	2	lotus	Graphite Grey
239	1	chrysler	Graphite Metallic
1415	1	dodge	Graphite Metallic
1461	99	dodge	Graphite Metallic/White Stripes
187	2	honda	Graphite Pearl
1487	1	mercedes	Graphitgrau
2083	2	astonmartin	Grasmere Blue
2093	99	bugatti	Gray / Silver Gold M
950	99	bugatti	Gray Gold M / Gray Green M
135	1	toyota	Gray Metallic
292	1	nissan	Gray Metallic
1349	1	nissan	Gray Metallic
1957	1	scion	Gray Metallic
1540	99	bugatti	Gray Metallic / Italien Red
437	1	toyota	Gray Mica Metallic
2095	99	bugatti	Gray Violet M / Violet M
1839	1	toyota	Grayish Blue Metallic
106	2	nissan	Grayish Blue Pearl
233	2	toyota	Grayish Green Mica Metallic
1122	1	honda	Grayish Mauve Metallic
1395	1	daihatsu	Grayish Sepia Metallic
278	0	honda	Greek White
2113	0	honda	Greek White
2419	99	lotus	Green
1126	1	toyota	Green Altia Metallic
2448	0	dodge	Green Go
948	99	bugatti	Green M / Ebony M
1806	1	tommykaira	Green Metallic
1980	1	daihatsu	Green Metallic
2349	2	daihatsu	Green Mica
132	1	toyota	Green Mica Metallic
1977	1	toyota	Green Mica Metallic
735	99	daihatsu	Green Mica/Silver Metallic
1247	99	daihatsu	Green Mica/Silver Metallic
1161	1	chevrolet	Green Mist Metallic
913	2	nissan	Green Pearl
1635	2	nissan	Green Pearl
1989	2	tvr	Green Pearlscent
759	0	proto	Green Stone
1343	2	volkswagen	Greencollection Perleffekt
1318	2	nissan	Greenish Blue Pearl
563	1	toyota	Greenish Yellow Mica Metallic
2359	0	renault	Grenade
1770	1	pontiac	Grenadier Red
2368	0	fiat	Grigio
1632	1	alfaromeo	Grigio Africa Metallizzato
979	1	maserati	Grigio Alfieri
1011	0	ferrari	Grigio Alloy
1619	1	ferrari	Grigio Alloy
1026	1	lamborghini	Grigio Antares
2130	1	lamborghini	Grigio Avlon
242	1	alfaromeo	Grigio Chiaro Metallizzato
991	1	alfaromeo	Grigio Chiaro Metallizzato
1238	1	fiat	Grigio Chiaro Metallizzato
1625	1	alfaromeo	Grigio Diamante
3314	1	lamborghini	Grigio Estoque
1484	1	ferrari	Grigio Ferro
1498	1	ferrari	Grigio Ferro Met
750	1	alfaromeo	Grigio Gonzaga Metallizzato
1803	0	alfaromeo	Grigio Grafite
2106	1	maserati	Grigio Granito
993	1	ferrari	Grigio Ingrid
748	1	alfaromeo	Grigio Lipari Metallizzato
1436	1	alfaromeo	Grigio Luce Di Amalfi Metallizzato
853	0	fiat	Grigio Medio
868	0	ferrari	Grigio Medio
148	1	alfaromeo	Grigio Metallizzato
1201	1	alfaromeo	Grigio Meteora Metallizzato
2015	1	alfaromeo	Grigio Navona
675	1	alfaromeo	Grigio Nettuno Metallizzato
1149	1	alfaromeo	Grigio Platino Metallizzato
2057	0	ferrari	Grigio Scuro
1092	1	ferrari	Grigio Silverstone
2123	1	ferrari	Grigio Silverstone
1191	1	fiat	Grigio Steel Metallizzato
1684	1	alfaromeo	Grigio Sterling Metallizzato
1437	1	alfaromeo	Grigio Stromboli Metallizzato
2128	0	lamborghini	Grigio Telesto
19	1	ferrari	Grigio Titanio
1571	1	ferrari	Grigio Titanio
978	1	maserati	Grigio Touring
1626	1	alfaromeo	Grigio Touring
2332	1	citroen	Grilyne
2535	1	renault	Gris Acier
1228	1	citroen	Gris Aluminium
1725	2	peugeot	Gris Aluminium
2743	2	citroen	Gris Bleu
1351	1	renault	Gris Boreal
2685	1	citroen	Gris Clair
205	1	alfaromeo	Gris Clair Metallizzato
1252	1	peugeot	Gris Cosmos
2599	1	peugeot	Gris Fer
809	2	citroen	Gris Fer Pe
523	1	peugeot	Gris Flandres
305	1	citroen	Gris Fulminator
2354	1	peugeot	Gris Hades
588	2	renault	Gris Hologramme
38	1	renault	Gris Iceberg
306	1	citroen	Gris Iceland
1726	1	peugeot	Gris Iceland
2775	0	seat	Gris luna
754	1	hommell	Gris Metallise
1229	1	citroen	Gris Orageux
1319	1	renault	Gris Pluton
231	1	peugeot	Gris Quartz
572	1	citroen	Gris Quartz
2820	1	peugeot	Gris Shark
586	1	peugeot	Gris Sidobre
707	0	seat	Gris sombra
1786	1	peugeot	Gris Thallium
1936	1	renault	Gris Titane
531	0	suzuki	GSX-R/4 Black
1869	1	suzuki	GSX-R/4 Blue Metallic
1870	0	suzuki	GSX-R/4 Dark Gray
528	1	suzuki	GSX-R/4 Red Metallic
1324	1	suzuki	GSX-R/4 Silver Metallic
530	0	suzuki	GSX-R/4 White
529	1	suzuki	GSX-R/4 Yellow Metallic
3207	5	polyphony	GT CHROME 001-W
3216	5	polyphony	GT CHROME 002-W
3217	5	polyphony	GT CHROME 003-W
3219	5	polyphony	GT CHROME 004-W
3220	5	polyphony	GT CHROME 005-C
3221	5	polyphony	GT CHROME 006-W
3225	5	polyphony	GT CHROME 007-W
3227	5	polyphony	GT CHROME 008-W
3229	5	polyphony	GT CHROME 009-N
3231	5	polyphony	GT CHROME 010-W
3280	0	polyphony	GT FLUORESCENCE 001-C
3282	0	polyphony	GT FLUORESCENCE 002-C
3284	0	polyphony	GT FLUORESCENCE 003-W
3285	0	polyphony	GT FLUORESCENCE 004-W
3287	0	polyphony	GT FLUORESCENCE 005-W
3288	0	polyphony	GT FLUORESCENCE 006-W
3289	0	polyphony	GT FLUORESCENCE 007-W
3290	0	polyphony	GT FLUORESCENCE 008-W
3291	0	polyphony	GT FLUORESCENCE 009-W
3292	0	polyphony	GT FLUORESCENCE 010-W
3232	0	polyphony	GT GREY 001-N
3233	0	polyphony	GT GREY 002-N
3234	0	polyphony	GT GREY 003-N
3235	0	polyphony	GT GREY 004-N
3236	0	polyphony	GT GREY 005-N
3237	0	polyphony	GT GREY 006-N
3239	0	polyphony	GT GREY 007-N
3243	0	polyphony	GT GREY 008-N
3247	0	polyphony	GT GREY 009-N
3248	0	polyphony	GT GREY 010-N
3250	1	polyphony	GT GUNMETAL 001-C
3251	1	polyphony	GT GUNMETAL 002-C
3252	1	polyphony	GT GUNMETAL 003-W
3253	1	polyphony	GT GUNMETAL 004-W
3254	1	polyphony	GT GUNMETAL 005-W
3204	1	polyphony	GT GUNMETAL 006-W
3205	1	polyphony	GT GUNMETAL 007-W
3218	1	polyphony	GT GUNMETAL 008-W
3223	1	polyphony	GT GUNMETAL 009-W
3224	1	polyphony	GT GUNMETAL 010-W
3226	0	polyphony	GT JAPANESE 001-C
3228	5	polyphony	GT JAPANESE 002-C
3230	0	polyphony	GT JAPANESE 003-W
3238	0	polyphony	GT JAPANESE 004-W
3249	1	polyphony	GT JAPANESE 005-W
3240	2	polyphony	GT JAPANESE 006-C
3255	2	polyphony	GT JAPANESE 007-W
3256	2	polyphony	GT JAPANESE 008-W
3257	0	polyphony	GT JAPANESE 009-W
3259	5	polyphony	GT JAPANESE 010-W
3261	1	polyphony	GT METALLIC 001-C
3264	1	polyphony	GT METALLIC 002-C
3266	1	polyphony	GT METALLIC 003-C
3271	1	polyphony	GT METALLIC 004-C
3273	1	polyphony	GT METALLIC 005-W
3274	1	polyphony	GT METALLIC 006-W
3278	1	polyphony	GT METALLIC 007-W
3281	1	polyphony	GT METALLIC 008-W
3283	1	polyphony	GT METALLIC 009-W
3286	1	polyphony	GT METALLIC 010-W
3194	0	polyphony	GT MILITARY 001-C
3195	0	polyphony	GT MILITARY 002-W
3196	0	polyphony	GT MILITARY 003-W
3197	0	polyphony	GT MILITARY 004-W
3198	0	polyphony	GT MILITARY 005-W
3199	0	polyphony	GT MILITARY 006-W
3200	0	polyphony	GT MILITARY 007-W
3201	0	polyphony	GT MILITARY 008-W
3202	0	polyphony	GT MILITARY 009-W
3203	0	polyphony	GT MILITARY 010-C
3206	0	polyphony	GT OLD GENERATION 001-W
3208	0	polyphony	GT OLD GENERATION 002-W
3209	0	polyphony	GT OLD GENERATION 003-W
3210	0	polyphony	GT OLD GENERATION 004-W
3211	0	polyphony	GT OLD GENERATION 005-W
3212	0	polyphony	GT OLD GENERATION 006-W
3213	0	polyphony	GT OLD GENERATION 007-W
3193	0	polyphony	GT OLD GENERATION 008-C
3214	0	polyphony	GT OLD GENERATION 009-C
3215	0	polyphony	GT OLD GENERATION 010-C
3241	0	polyphony	GT PASTELTONE 001-C
3242	0	polyphony	GT PASTELTONE 002-C
3244	0	polyphony	GT PASTELTONE 003-W
3245	0	polyphony	GT PASTELTONE 004-W
3246	0	polyphony	GT PASTELTONE 005-W
3222	0	polyphony	GT PASTELTONE 006-W
3258	0	polyphony	GT PASTELTONE 007-C
3260	0	polyphony	GT PASTELTONE 008-W
3262	0	polyphony	GT PASTELTONE 009-W
3263	0	polyphony	GT PASTELTONE 010-W
3265	3	polyphony	GT POLARIZED 001-P
3267	3	polyphony	GT POLARIZED 002-P
3268	3	polyphony	GT POLARIZED 003-P
3269	3	polyphony	GT POLARIZED 004-P
3270	3	polyphony	GT POLARIZED 005-P
3272	3	polyphony	GT POLARIZED 006-P
3275	3	polyphony	GT POLARIZED 007-P
3276	3	polyphony	GT POLARIZED 008-P
3277	3	polyphony	GT POLARIZED 009-P
3279	3	polyphony	GT POLARIZED 010-P
698	1	ac	Guardsman Blue
3108	1	shelby	Guardsman Blue
3109	99	shelby	Guardsman Blue
361	0	shelby	Guardsman Blue Poly
1234	1	pontiac	Gulfstream Aqua
1701	99	nissan	Gun Gray / Black
1221	1	nismo	Gun Gray Metallic
1609	1	nissan	Gun Gray Metallic
1663	1	nissan	Gun Gray Metallic
714	1	nissan	Gun Gray Pearl (M)
282	1	lotus	Gunmetal Metallic
1775	1	mitsubishi	Hamilton Silver Metalic
3361	1	astonmartin	Hammerhead Silver
3362	2	astonmartin	Hardly Green
2310	1	bmw	Havanna
290	1	mini	Hawaiian Blue Metallic
1538	99	bugatti	Hazelnut M / Walnut M
1878	1	audi	Helios Blue Metallic
2855	0	mercedes	Hellblau
2802	0	bmw	Hellrot
1813	0	dodge	Hemi-Orange
1519	0	dodge	HEMI® Orange
2993	99	hep	hep2993
3008	99	hep	hep3008
3009	99	hep	hep3009
3010	99	hep	hep3010
3011	99	hep	hep3011
3012	99	hep	hep3012
3013	99	hep	hep3013
3014	99	hep	hep3014
405	1	dodge	Heritage Gold Metallic
3097	0	holden	Heron
1849	2	audi	Hibiscus Red Pearl
210	99	toyota	High Flash Two-Tone
280	99	toyota	High Metal Two-Tone
1188	99	toyota	High-Tech Two-Tone
1497	2	mazda	Highland Green Mika
456	1	mazda	Highlight Silver Metallic
1894	0	mitsubishi	Himalayan Blue
1014	99	bmw	Historic Orange
2861	99	hks	hks2861
2948	99	hks	hks2948
444	2	honda	Hockenheim Green Pearl
2166	99	honda	honda2166
2235	99	honda	honda2235
2346	99	honda	honda2346
2406	99	honda	honda2406
2407	99	honda	honda2407
2431	99	honda	honda2431
2432	99	honda	honda2432
2433	99	honda	honda2433
2496	99	honda	honda2496
2497	99	honda	honda2497
2522	99	honda	honda2522
2526	99	honda	honda2526
2529	99	honda	honda2529
2530	99	honda	honda2530
2532	99	honda	honda2532
2533	99	honda	honda2533
2534	99	honda	honda2534
2603	99	honda	honda2603
2630	99	honda	honda2630
3030	99	honda	honda3030
3050	99	honda	honda3050
3051	99	honda	honda3051
3052	99	honda	honda3052
3164	99	honda	honda3164
3398	99	honda	honda3398
1636	0	mazda	Honey Yellow
1045	2	honda	Horizon Turquoise Pearl
3307	1	mini	Hot Chocolate Metallic
3391	1	scion	Hot Lava
2783	99	hpa	hpa2783
3172	99	hpa	hpa3172
1362	0	chevrolet	Hugger Orange
1727	0	nissan	Hydrangea Blue
1621	1	mini	Hyper Blue Metallic
2381	99	hyundai	hyundai2381
2653	99	hyundai	hyundai2653
1259	1	mitsubishi	I Concept Purple
2796	0	audi	Ibisweiß
1454	99	audi	Ibisweiß/Eissilber Metallic
3304	0	mini	Ice Blue
283	1	lotus	Ice Blue Metallic
1372	1	plymouth	Ice Blue Metallic
1379	1	honda	Ice Blue Metallic
1073	99	bmw	Ice Silver
2888	2	lotus	Ice White
2932	0	volvo	Ice White
490	1	honda	Iceberg Silver Metallic
1071	1	toyota	Iceberg Silver Mica Metallic
745	1	tvr	Iced Teal Metallic
728	1	nissan	Iceland Gray Metallic
614	2	acura	Imola Orange Pearl
1678	2	honda	Imola Orange Pearl
1237	0	audi	Imola Yellow
2927	0	audi	Imolagelb
2607	0	bmw	Imolarot
467	0	nissan	Imperial Blue
1269	0	ford	Imperial Blue
982	1	chevrolet	Imperial Blue Metallic
1040	99	chevrolet	Imperial Blue Metallic Cyber Gray Hood and Hockey Stripe
